,start_type,end_type
21655,NOUN,.
21656,PRT,.
21657,PRON,.
21658,.,.
21659,ADP,.
21660,ADV,.
21661,DET,.
21662,PRT,.
21663,NOUN,.
21664,DET,.
21665,.,.
21666,DET,.
21667,DET,.
21668,.,.
21669,ADP,.
21670,ADJ,NOUN
21671,DET,.
21672,PRON,.
21673,DET,.
21674,ADV,.
21675,ADP,.
21676,DET,.
21677,NOUN,.
21678,ADP,.
21679,DET,.
21680,NOUN,.
21681,PRON,.
21682,NOUN,VERB
21683,DET,.
21684,ADV,.
21685,NOUN,.
21686,NOUN,.
21687,DET,.
21688,PRON,.
21689,.,.
21690,PRON,.
21691,PRON,.
21692,ADP,.
21693,.,.
21694,PRON,.
21695,DET,.
21696,DET,.
21697,PRON,.
21698,DET,.
21699,ADP,.
21700,DET,.
21701,DET,.
21702,PRON,.
21703,DET,.
21704,PRON,.
21705,DET,.
21706,ADV,.
21707,CONJ,.
21708,.,.
21709,PRON,.
21710,ADV,.
21711,VERB,.
21712,PRON,.
21713,ADP,.
21714,PRT,.
21715,ADV,.
21716,.,.
21717,NOUN,.
21718,PRON,.
21719,NOUN,.
21720,.,.
21721,PRON,.
21722,ADP,.
21723,NOUN,.
21724,ADP,.
21725,CONJ,.
21726,ADP,.
21727,PRON,.
21728,ADJ,.
21729,DET,.
21730,ADV,.
21731,NOUN,.
21732,DET,.
21733,.,.
21734,ADV,.
21735,DET,.
21736,NOUN,VERB
21737,PRON,.
21738,DET,.
21739,ADV,.
21740,DET,.
21741,ADV,.
21742,NOUN,.
21743,DET,.
21744,ADP,.
21745,NOUN,.
21746,.,.
21747,DET,.
21748,PRT,.
21749,PRON,.
21750,PRON,.
21751,PRON,.
21752,PRON,.
21753,DET,.
21754,PRON,.
21755,.,.
21756,.,.
21757,ADP,.
21758,ADJ,.
21759,ADJ,.
21760,ADP,.
21761,PRON,.
21762,ADJ,.
21763,DET,.
21764,NOUN,.
21765,ADV,.
21766,ADP,.
21767,DET,.
21768,DET,.
21769,.,.
21770,PRT,.
21771,NOUN,.
21772,ADV,.
21773,ADP,.
21774,ADV,.
21775,NOUN,.
21776,NOUN,.
21777,ADV,.
21778,NOUN,.
21779,PRON,.
21780,DET,.
21781,DET,.
21782,PRON,.
21783,NOUN,.
21784,DET,.
21785,DET,.
21786,NOUN,.
21787,ADJ,.
21788,DET,.
21789,DET,.
21790,NOUN,.
21791,ADV,.
21792,ADP,.
21793,PRON,.
21794,PRT,.
21795,NOUN,.
21796,DET,.
21797,.,.
21798,DET,.
21799,PRON,.
21800,DET,.
21801,.,.
21802,NOUN,NOUN
21803,VERB,.
21804,PRON,.
21805,NOUN,.
21806,NOUN,.
21807,DET,.
21808,NUM,.
21809,ADJ,.
21810,.,.
21811,NUM,.
21812,PRON,.
21813,NOUN,.
21814,DET,.
21815,ADV,.
21816,NOUN,.
21817,DET,.
21818,DET,.
21819,ADJ,.
21820,PRON,.
21821,DET,.
21822,VERB,.
21823,ADV,.
21824,ADV,.
21825,PRT,.
21826,VERB,.
21827,DET,.
21828,DET,.
21829,CONJ,.
21830,ADJ,.
21831,NOUN,NOUN
21832,VERB,NOUN
21833,NOUN,.
21834,ADV,.
21835,CONJ,.
21836,ADP,.
21837,DET,.
21838,DET,.
21839,NOUN,.
21840,CONJ,.
21841,ADV,.
21842,NOUN,.
21843,PRT,.
21844,.,.
21845,NOUN,.
21846,PRON,.
21847,PRON,.
21848,CONJ,.
21849,ADP,.
21850,ADJ,.
21851,NOUN,.
21852,PRT,.
21853,PRON,.
21854,DET,.
21855,ADP,.
21856,ADV,.
21857,PRON,.
21858,NOUN,.
21859,VERB,.
21860,ADV,.
21861,DET,.
21862,ADV,.
21863,NOUN,.
21864,.,.
21865,DET,.
21866,VERB,.
21867,.,.
21868,PRON,.
21869,DET,.
21870,VERB,.
21871,NOUN,.
21872,.,.
21873,DET,.
21874,ADV,.
21875,PRT,.
21876,ADP,.
21877,.,.
21878,PRON,.
21879,ADJ,.
21880,.,.
21881,NOUN,.
21882,DET,.
21883,VERB,.
21884,PRON,.
21885,PRON,.
21886,DET,.
21887,CONJ,.
21888,DET,.
21889,PRON,.
21890,.,.
21891,PRT,.
21892,DET,.
21893,DET,.
21894,PRT,.
21895,ADJ,.
21896,ADP,.
21897,ADJ,.
21898,.,.
21899,DET,.
21900,PRON,.
21901,PRON,.
21902,PRON,.
21903,ADP,.
21904,VERB,.
21905,DET,.
21906,DET,.
21907,DET,.
21908,.,.
21909,PRON,.
21910,PRON,.
21911,PRON,.
21912,DET,.
21913,NOUN,.
21914,DET,.
21915,ADP,.
21916,PRON,.
21917,PRON,.
21918,NUM,.
21919,ADP,.
21920,.,.
21921,DET,.
21922,ADV,.
21923,ADP,.
21924,.,.
21925,PRON,.
21926,DET,.
21927,.,.
21928,NOUN,NOUN
21929,ADJ,.
21930,ADV,.
21931,PRON,.
21932,ADV,.
21933,DET,.
21934,PRON,.
21935,PRON,.
21936,NOUN,.
21937,PRT,.
21938,.,.
21939,PRON,.
21940,NOUN,.
21941,PRON,.
21942,PRON,.
21943,.,.
21944,NOUN,.
21945,NOUN,.
21946,NOUN,.
21947,NOUN,.
21948,VERB,.
21949,NOUN,.
21950,ADP,.
21951,ADP,.
21952,ADP,.
21953,PRT,.
21954,ADV,.
21955,DET,.
21956,ADP,.
21957,DET,.
21958,ADP,.
21959,PRON,.
21960,ADP,.
21961,NOUN,.
21962,PRON,.
21963,PRON,.
21964,.,.
21965,DET,.
21966,ADV,.
21967,DET,.
21968,ADV,.
21969,PRT,.
21970,VERB,.
21971,ADP,.
21972,VERB,NOUN
21973,PRON,.
21974,NUM,.
21975,ADP,.
21976,ADV,.
21977,DET,.
21978,DET,.
21979,DET,.
21980,NOUN,.
21981,ADP,.
21982,NOUN,.
21983,ADV,.
21984,ADV,.
21985,.,.
21986,DET,.
21987,NOUN,.
21988,ADJ,.
21989,PRON,.
21990,DET,.
21991,DET,.
21992,.,.
21993,NOUN,.
21994,PRON,.
21995,VERB,.
21996,ADP,.
21997,CONJ,.
21998,DET,.
21999,NOUN,.
22000,PRON,.
22001,PRON,.
22002,ADV,.
22003,PRON,.
22004,DET,.
22005,ADV,.
22006,PRON,.
22007,PRON,.
22008,PRON,.
22009,NOUN,.
22010,ADV,.
22011,PRT,.
22012,.,.
22013,NOUN,.
22014,PRT,.
22015,PRON,.
22016,PRON,.
22017,PRON,.
22018,DET,.
22019,ADP,.
22020,CONJ,.
22021,.,.
22022,DET,.
22023,.,.
22024,NOUN,.
22025,NUM,.
22026,PRON,.
22027,DET,.
22028,DET,.
22029,ADP,.
22030,VERB,.
22031,NOUN,.
22032,NUM,.
22033,ADP,.
22034,DET,.
22035,CONJ,.
22036,PRON,.
22037,NOUN,.
22038,ADP,.
22039,DET,.
22040,NOUN,.
22041,DET,.
22042,ADV,.
22043,VERB,.
22044,DET,.
22045,PRON,.
22046,NOUN,.
22047,DET,.
22048,ADV,.
22049,ADP,.
22050,NOUN,.
22051,ADP,.
22052,CONJ,.
22053,PRON,.
22054,PRON,.
22055,ADP,.
22056,NOUN,.
22057,NOUN,.
22058,.,.
22059,DET,.
22060,DET,.
22061,PRON,.
22062,DET,.
22063,DET,.
22064,.,.
22065,DET,.
22066,PRON,.
22067,VERB,.
22068,.,.
22069,ADV,.
22070,ADV,.
22071,PRON,.
22072,DET,.
22073,ADV,.
22074,.,.
22075,DET,.
22076,.,.
22077,NUM,.
22078,ADP,.
22079,NOUN,.
22080,DET,.
22081,ADJ,.
22082,ADP,.
22083,NOUN,.
22084,DET,.
22085,NOUN,.
22086,DET,.
22087,PRON,.
22088,VERB,.
22089,ADV,.
22090,.,.
22091,PRON,.
22092,VERB,.
22093,PRT,.
22094,DET,.
22095,PRON,.
22096,DET,.
22097,DET,.
22098,NOUN,NUM
22099,PRON,.
22100,PRON,.
22101,.,.
22102,NOUN,.
22103,NOUN,NOUN
22104,NOUN,.
22105,ADP,.
22106,NOUN,NOUN
22107,NOUN,NUM
22108,DET,.
22109,PRON,.
22110,NOUN,.
22111,DET,.
22112,ADP,.
22113,DET,.
22114,.,.
22115,NOUN,.
22116,.,.
22117,NOUN,.
22118,DET,.
22119,NOUN,.
22120,CONJ,.
22121,PRT,.
22122,PRON,.
22123,.,.
22124,CONJ,.
22125,VERB,.
22126,DET,.
22127,DET,.
22128,NOUN,.
22129,DET,.
22130,NOUN,.
22131,VERB,.
22132,CONJ,.
22133,ADV,.
22134,ADV,.
22135,DET,.
22136,DET,.
22137,VERB,.
22138,PRON,.
22139,PRON,.
22140,DET,.
22141,PRON,.
22142,NOUN,.
22143,ADV,.
22144,VERB,.
22145,ADV,.
22146,DET,.
22147,.,.
22148,.,.
22149,ADV,.
22150,ADP,.
22151,PRT,.
22152,PRON,.
22153,PRT,.
22154,PRT,.
22155,ADV,.
22156,ADJ,.
22157,PRON,.
22158,ADP,.
22159,PRON,.
22160,X,.
22161,.,.
22162,ADP,.
22163,PRON,.
22164,DET,.
22165,PRON,.
22166,NOUN,.
22167,.,.
22168,PRON,.
22169,CONJ,.
22170,NOUN,.
22171,ADJ,.
22172,NOUN,.
22173,ADP,.
22174,DET,.
22175,PRON,.
22176,ADV,.
22177,PRON,.
22178,VERB,ADV
22179,CONJ,.
22180,NUM,.
22181,PRON,.
22182,PRON,.
22183,ADP,.
22184,ADP,.
22185,DET,.
22186,DET,.
22187,NOUN,.
22188,PRT,.
22189,DET,.
22190,.,.
22191,ADV,.
22192,NUM,.
22193,.,.
22194,PRON,.
22195,PRT,.
22196,DET,.
22197,.,.
22198,VERB,.
22199,VERB,.
22200,VERB,.
22201,NOUN,.
22202,ADP,.
22203,NOUN,.
22204,ADJ,.
22205,ADP,.
22206,PRON,.
22207,DET,.
22208,ADP,.
22209,ADP,.
22210,DET,.
22211,ADP,.
22212,ADJ,.
22213,CONJ,.
22214,.,.
22215,DET,.
22216,ADV,.
22217,PRT,.
22218,NOUN,.
22219,CONJ,.
22220,NOUN,NUM
22221,DET,.
22222,NOUN,.
22223,DET,.
22224,ADP,.
22225,NOUN,.
22226,DET,.
22227,ADP,.
22228,ADV,.
22229,PRON,.
22230,.,.
22231,ADP,.
22232,ADP,.
22233,PRON,.
22234,DET,.
22235,PRON,.
22236,PRON,.
22237,DET,.
22238,NOUN,.
22239,NOUN,.
22240,PRON,.
22241,PRON,.
22242,PRON,.
22243,NOUN,.
22244,NUM,.
22245,ADJ,.
22246,CONJ,.
22247,DET,.
22248,CONJ,.
22249,NOUN,.
22250,ADP,.
22251,CONJ,.
22252,NOUN,.
22253,NOUN,.
22254,ADP,.
22255,ADP,.
22256,DET,.
22257,NOUN,.
22258,NUM,.
22259,.,.
22260,PRON,.
22261,DET,.
22262,NOUN,.
22263,NOUN,.
22264,DET,.
22265,NOUN,.
22266,ADV,.
22267,PRON,.
22268,DET,.
22269,DET,.
22270,PRT,.
22271,NOUN,.
22272,ADP,.
22273,PRON,.
22274,ADV,.
22275,DET,.
22276,ADV,.
22277,PRT,.
22278,ADP,.
22279,ADP,.
22280,DET,.
22281,ADP,.
22282,ADP,.
22283,.,.
22284,PRT,.
22285,PRT,.
22286,VERB,.
22287,NOUN,.
22288,PRON,.
22289,DET,.
22290,DET,.
22291,ADP,.
22292,DET,.
22293,ADP,.
22294,NOUN,.
22295,NOUN,.
22296,DET,.
22297,DET,.
22298,ADV,.
22299,ADJ,.
22300,DET,.
22301,NOUN,.
22302,DET,.
22303,.,.
22304,NOUN,.
22305,ADP,.
22306,DET,.
22307,DET,.
22308,DET,.
22309,ADP,.
22310,PRON,.
22311,.,.
22312,NOUN,.
22313,PRT,.
22314,DET,.
22315,ADJ,.
22316,.,.
22317,.,.
22318,NOUN,.
22319,VERB,.
22320,.,.
22321,NOUN,.
22322,DET,.
22323,PRON,.
22324,NOUN,.
22325,NOUN,.
22326,DET,.
22327,PRON,.
22328,PRT,.
22329,PRON,.
22330,ADP,.
22331,PRON,.
22332,DET,.
22333,PRON,.
22334,.,.
22335,NOUN,.
22336,PRON,.
22337,DET,.
22338,PRON,.
22339,PRON,.
22340,.,.
22341,NOUN,.
22342,PRON,.
22343,PRON,.
22344,NOUN,.
22345,.,.
22346,VERB,.
22347,DET,.
22348,.,.
22349,ADV,.
22350,DET,.
22351,CONJ,.
22352,PRON,.
22353,PRON,.
22354,ADP,.
22355,NOUN,.
22356,CONJ,.
22357,ADV,.
22358,CONJ,.
22359,PRON,.
22360,NUM,.
22361,NUM,.
22362,PRT,.
22363,PRON,.
22364,.,.
22365,.,.
22366,ADP,.
22367,CONJ,.
22368,DET,.
22369,DET,NOUN
22370,ADJ,.
22371,VERB,.
22372,ADP,.
22373,NOUN,.
22374,DET,.
22375,CONJ,.
22376,PRON,.
22377,DET,.
22378,DET,.
22379,ADV,.
22380,NOUN,.
22381,NOUN,.
22382,DET,.
22383,ADV,.
22384,.,.
22385,ADV,.
22386,NOUN,.
22387,NUM,.
22388,PRON,.
22389,VERB,.
22390,DET,.
22391,DET,.
22392,DET,.
22393,DET,.
22394,ADP,.
22395,PRON,.
22396,NOUN,.
22397,DET,.
22398,.,.
22399,PRON,.
22400,ADJ,.
22401,.,.
22402,DET,.
22403,ADV,.
22404,PRON,.
22405,DET,.
22406,NOUN,.
22407,ADP,.
22408,DET,.
22409,VERB,.
22410,ADP,.
22411,DET,.
22412,PRON,.
22413,CONJ,.
22414,.,.
22415,PRON,.
22416,NOUN,.
22417,NOUN,.
22418,NUM,.
22419,ADV,.
22420,DET,.
22421,PRON,.
22422,ADJ,.
22423,PRON,.
22424,PRT,.
22425,DET,NOUN
22426,DET,.
22427,DET,.
22428,PRON,.
22429,DET,.
22430,ADP,.
22431,NOUN,.
22432,PRT,.
22433,ADP,.
22434,VERB,.
22435,PRON,.
22436,PRON,.
22437,DET,.
22438,NUM,.
22439,NOUN,.
22440,.,.
22441,PRON,.
22442,.,.
22443,PRON,.
22444,NOUN,.
22445,DET,.
22446,ADP,.
22447,.,.
22448,PRT,.
22449,PRON,.
22450,DET,.
22451,ADP,.
22452,PRON,.
22453,DET,.
22454,ADV,.
22455,ADV,.
22456,PRON,.
22457,.,.
22458,NOUN,NUM
22459,DET,.
22460,PRON,.
22461,ADP,.
22462,PRON,.
22463,VERB,.
22464,NUM,.
22465,PRON,.
22466,DET,.
22467,PRON,.
22468,PRON,.
22469,PRON,.
22470,VERB,.
22471,DET,.
22472,ADP,.
22473,PRON,.
22474,PRON,.
22475,NOUN,.
22476,DET,.
22477,ADP,.
22478,VERB,.
22479,VERB,.
22480,VERB,.
22481,DET,.
22482,NUM,.
22483,ADP,.
22484,VERB,VERB
22485,NOUN,.
22486,ADV,.
22487,NOUN,.
22488,PRON,.
22489,PRON,.
22490,PRON,.
22491,ADJ,.
22492,NOUN,.
22493,DET,.
22494,ADP,.
22495,NOUN,.
22496,PRON,.
22497,ADP,.
22498,DET,.
22499,.,.
22500,ADP,.
22501,PRT,.
22502,NUM,.
22503,PRON,.
22504,ADV,.
22505,NOUN,.
22506,NOUN,.
22507,NOUN,.
22508,ADV,.
22509,VERB,.
22510,PRON,.
22511,ADP,.
22512,DET,.
22513,NOUN,.
22514,CONJ,.
22515,PRON,.
22516,PRON,.
22517,PRON,.
22518,DET,.
22519,DET,.
22520,DET,.
22521,ADJ,NOUN
22522,ADV,.
22523,ADP,.
22524,ADP,.
22525,ADV,.
22526,ADV,.
22527,ADV,.
22528,DET,NOUN
22529,NOUN,.
22530,PRT,.
22531,VERB,.
22532,NUM,.
22533,VERB,.
22534,ADP,.
22535,DET,.
22536,ADP,.
22537,NUM,.
22538,PRON,.
22539,DET,.
22540,NOUN,.
22541,ADP,.
22542,DET,.
22543,ADV,.
22544,ADP,.
22545,ADV,.
22546,ADP,.
22547,VERB,.
22548,.,.
22549,ADV,.
22550,ADP,.
22551,PRON,.
22552,ADP,.
22553,PRON,.
22554,ADP,.
22555,PRON,.
22556,PRON,.
22557,PRON,.
22558,DET,.
22559,NOUN,.
22560,PRON,.
22561,NOUN,.
22562,ADV,.
22563,PRON,.
22564,ADJ,.
22565,PRON,.
22566,NOUN,.
22567,PRT,.
22568,DET,.
22569,ADV,.
22570,DET,.
22571,PRT,.
22572,DET,.
22573,PRON,.
22574,ADV,.
22575,ADJ,.
22576,NOUN,.
22577,ADV,.
22578,DET,.
22579,NUM,.
22580,PRON,.
22581,CONJ,.
22582,PRON,.
22583,NOUN,.
22584,ADJ,.
22585,ADP,.
22586,VERB,.
22587,ADP,.
22588,DET,.
22589,PRT,.
22590,ADP,.
22591,ADP,.
22592,.,.
22593,NOUN,.
22594,VERB,.
22595,NOUN,.
22596,DET,.
22597,PRON,.
22598,PRON,.
22599,PRON,.
22600,PRON,.
22601,PRON,.
22602,ADP,.
22603,NOUN,.
22604,NOUN,NOUN
22605,DET,.
22606,.,.
22607,ADP,.
22608,PRT,.
22609,DET,.
22610,NOUN,NUM
22611,ADV,.
22612,VERB,.
22613,DET,.
22614,ADP,.
22615,NOUN,NOUN
22616,VERB,.
22617,.,.
22618,ADJ,.
22619,NUM,.
22620,.,.
22621,NOUN,.
22622,ADP,.
22623,.,.
22624,NOUN,.
22625,ADP,.
22626,NOUN,.
22627,NOUN,.
22628,ADV,.
22629,PRON,.
22630,DET,.
22631,NOUN,.
22632,.,.
22633,DET,.
22634,ADJ,.
22635,PRON,.
22636,DET,.
22637,ADP,.
22638,DET,.
22639,DET,.
22640,NOUN,.
22641,PRON,.
22642,NOUN,.
22643,PRON,.
22644,CONJ,.
22645,.,.
22646,PRT,.
22647,ADJ,.
22648,ADP,.
22649,CONJ,.
22650,NUM,.
22651,ADP,.
22652,ADP,.
22653,DET,.
22654,PRON,.
22655,NOUN,.
22656,DET,.
22657,ADP,.
22658,PRON,.
22659,DET,.
22660,DET,.
22661,PRON,.
22662,ADP,.
22663,.,.
22664,DET,.
22665,DET,.
22666,.,.
22667,NOUN,.
22668,DET,.
22669,NOUN,.
22670,.,.
22671,ADV,.
22672,ADP,.
22673,DET,.
22674,DET,.
22675,VERB,.
22676,ADV,.
22677,NOUN,.
22678,NUM,.
22679,NUM,.
22680,PRON,.
22681,DET,.
22682,PRON,.
22683,ADP,.
22684,DET,.
22685,ADV,.
22686,CONJ,.
22687,PRON,.
22688,NOUN,.
22689,ADP,.
22690,DET,.
22691,DET,.
22692,DET,.
22693,PRON,.
22694,ADP,.
22695,ADP,.
22696,DET,.
22697,PRON,.
22698,ADJ,.
22699,.,.
22700,NOUN,.
22701,VERB,.
22702,.,.
22703,.,.
22704,ADV,.
22705,DET,.
22706,ADV,.
22707,ADJ,.
22708,PRT,.
22709,PRON,.
22710,ADV,.
22711,DET,.
22712,ADP,.
22713,PRON,.
22714,DET,.
22715,ADP,.
22716,VERB,.
22717,DET,.
22718,ADP,.
22719,ADP,.
22720,PRT,.
22721,ADJ,.
22722,DET,.
22723,PRON,.
22724,ADV,.
22725,ADP,.
22726,.,.
22727,DET,.
22728,NOUN,.
22729,VERB,.
22730,NOUN,.
22731,PRON,.
22732,ADV,.
22733,NUM,.
22734,PRON,.
22735,PRON,.
22736,ADP,.
22737,DET,.
22738,VERB,.
22739,PRON,.
22740,NOUN,.
22741,DET,.
22742,DET,.
22743,ADP,.
22744,ADP,.
22745,PRON,.
22746,NOUN,.
22747,ADP,.
22748,ADP,.
22749,DET,.
22750,NOUN,.
22751,.,.
22752,.,.
22753,NUM,.
22754,PRON,.
22755,.,.
22756,ADP,.
22757,CONJ,.
22758,DET,.
22759,.,.
22760,DET,.
22761,ADJ,.
22762,DET,.
22763,PRON,.
22764,DET,.
22765,ADP,.
22766,PRT,.
22767,ADJ,.
22768,DET,.
22769,.,.
22770,ADV,.
22771,PRON,.
22772,.,.
22773,PRON,.
22774,ADP,.
22775,DET,.
22776,DET,.
22777,DET,.
22778,VERB,.
22779,DET,.
22780,DET,.
22781,.,.
22782,ADP,.
22783,PRON,.
22784,PRON,.
22785,DET,.
22786,PRON,.
22787,VERB,.
22788,DET,.
22789,DET,.
22790,ADP,.
22791,ADV,.
22792,PRT,.
22793,.,.
22794,ADP,.
22795,DET,.
22796,NOUN,.
22797,PRON,.
22798,NUM,NUM
22799,PRON,.
22800,NOUN,.
22801,NOUN,.
22802,PRON,.
22803,PRON,.
22804,PRON,.
22805,ADV,.
22806,NOUN,.
22807,NOUN,.
22808,VERB,NOUN
22809,NUM,.
22810,PRON,.
22811,NOUN,.
22812,ADV,.
22813,DET,.
22814,PRT,.
22815,PRON,.
22816,ADV,.
22817,PRON,.
22818,DET,.
22819,ADJ,.
22820,PRON,.
22821,NOUN,.
22822,PRON,.
22823,CONJ,.
22824,ADV,.
22825,PRON,.
22826,ADV,.
22827,VERB,NOUN
22828,PRON,.
22829,ADV,.
22830,ADJ,.
22831,PRON,.
22832,ADV,.
22833,DET,.
22834,.,.
22835,CONJ,.
22836,ADV,.
22837,PRT,.
22838,CONJ,.
22839,DET,NUM
22840,PRON,.
22841,PRT,.
22842,PRT,.
22843,CONJ,.
22844,NOUN,.
22845,VERB,NOUN
22846,DET,.
22847,ADP,.
22848,DET,.
22849,DET,.
22850,ADV,.
22851,ADP,.
22852,.,.
22853,PRON,.
22854,ADV,.
22855,VERB,.
22856,DET,.
22857,PRON,.
22858,.,.
22859,PRON,.
22860,NOUN,.
22861,.,.
22862,NOUN,.
22863,ADV,.
22864,DET,.
22865,PRON,.
22866,DET,.
22867,PRON,.
22868,ADP,.
22869,DET,.
22870,ADP,.
22871,DET,.
22872,ADJ,.
22873,DET,.
22874,VERB,.
22875,DET,.
22876,PRON,.
22877,.,.
22878,PRON,.
22879,NUM,.
22880,NUM,.
22881,NOUN,.
22882,DET,.
22883,NOUN,NOUN
22884,ADP,.
22885,PRON,.
22886,DET,.
22887,NUM,.
22888,NOUN,.
22889,CONJ,.
22890,NUM,.
22891,.,.
22892,NOUN,.
22893,NOUN,.
22894,ADP,.
22895,NOUN,.
22896,.,.
22897,NOUN,.
22898,DET,.
22899,.,.
22900,ADV,.
22901,DET,.
22902,ADP,.
22903,.,.
22904,PRON,.
22905,ADP,.
22906,DET,.
22907,PRT,.
22908,NOUN,.
22909,VERB,.
22910,PRON,.
22911,ADP,.
22912,PRON,.
22913,ADV,.
22914,DET,.
22915,PRON,.
22916,DET,.
22917,DET,.
22918,PRON,.
22919,PRON,.
22920,ADP,.
22921,DET,.
22922,ADP,.
22923,ADV,.
22924,DET,.
22925,NOUN,.
22926,NOUN,.
22927,ADP,.
22928,ADV,.
22929,CONJ,.
22930,.,.
22931,PRON,.
22932,NOUN,.
22933,NOUN,.
22934,ADV,.
22935,ADP,.
22936,ADJ,NOUN
22937,DET,.
22938,NOUN,.
22939,ADJ,.
22940,DET,.
22941,PRON,.
22942,DET,.
22943,PRON,.
22944,ADV,.
22945,PRON,.
22946,PRON,.
22947,PRON,.
22948,NOUN,.
22949,PRON,NOUN
22950,NOUN,.
22951,NOUN,.
22952,DET,.
22953,PRON,.
22954,DET,.
22955,NOUN,.
22956,DET,.
22957,DET,.
22958,ADP,.
22959,NOUN,.
22960,PRT,.
22961,NUM,.
22962,CONJ,.
22963,NOUN,.
22964,ADJ,.
22965,NOUN,.
22966,CONJ,.
22967,PRT,.
22968,DET,.
22969,PRON,.
22970,DET,.
22971,DET,.
22972,NOUN,.
22973,NOUN,.
22974,.,.
22975,PRON,.
22976,PRON,.
22977,PRON,.
22978,CONJ,.
22979,PRON,.
22980,DET,.
22981,DET,.
22982,NOUN,.
22983,ADP,.
22984,ADV,.
22985,DET,.
22986,NOUN,.
22987,.,.
22988,ADV,.
22989,DET,.
22990,.,.
22991,PRON,.
22992,DET,.
22993,ADP,.
22994,.,.
22995,DET,.
22996,ADJ,.
22997,PRON,.
22998,NOUN,.
22999,NOUN,.
23000,ADV,.
23001,NOUN,.
23002,ADP,.
23003,CONJ,.
23004,ADV,.
23005,PRT,.
23006,DET,.
23007,NOUN,.
23008,PRON,.
23009,ADJ,.
23010,ADP,.
23011,PRON,.
23012,DET,.
23013,PRON,.
23014,NOUN,.
23015,PRON,.
23016,DET,.
23017,DET,.
23018,VERB,.
23019,ADP,.
23020,DET,.
23021,NOUN,.
23022,.,.
23023,VERB,.
23024,.,.
23025,DET,.
23026,DET,.
23027,PRT,.
23028,CONJ,.
23029,ADP,.
23030,PRON,.
23031,PRON,.
23032,DET,.
23033,NOUN,NOUN
23034,DET,.
23035,PRON,.
23036,.,.
23037,.,.
23038,NOUN,.
23039,VERB,.
23040,ADV,.
23041,.,.
23042,DET,.
23043,VERB,.
23044,PRT,.
23045,ADP,.
23046,ADP,.
23047,ADP,.
23048,ADV,.
23049,DET,.
23050,PRON,.
23051,DET,.
23052,NOUN,.
23053,ADP,.
23054,.,.
23055,ADP,.
23056,ADP,.
23057,PRON,.
23058,DET,.
23059,NOUN,.
23060,NOUN,.
23061,DET,.
23062,DET,.
23063,NOUN,.
23064,PRT,.
23065,DET,.
23066,PRON,.
23067,DET,.
23068,ADP,.
23069,CONJ,.
23070,ADV,.
23071,NOUN,.
23072,DET,.
23073,PRT,.
23074,.,.
23075,.,.
23076,ADV,.
23077,PRON,.
23078,PRON,.
23079,PRON,.
23080,DET,.
23081,PRON,.
23082,ADV,.
23083,ADP,.
23084,DET,.
23085,NOUN,.
23086,DET,.
23087,DET,.
23088,PRON,.
23089,DET,.
23090,DET,.
23091,ADP,.
23092,NOUN,.
23093,DET,.
23094,NOUN,.
23095,PRON,.
23096,ADP,.
23097,ADV,.
23098,CONJ,.
23099,ADV,.
23100,ADJ,.
23101,ADJ,.
23102,DET,.
23103,CONJ,.
23104,NOUN,.
23105,PRON,.
23106,NUM,.
23107,DET,.
23108,ADJ,.
23109,PRON,.
23110,DET,.
23111,PRON,.
23112,PRT,.
23113,ADP,.
23114,PRON,.
23115,NOUN,.
23116,DET,.
23117,ADV,.
23118,DET,.
23119,.,.
23120,ADV,.
23121,NOUN,.
23122,ADJ,.
23123,NOUN,NOUN
23124,NOUN,.
23125,PRON,.
23126,.,.
23127,ADP,.
23128,PRON,.
23129,ADP,.
23130,ADP,.
23131,PRT,.
23132,NOUN,.
23133,.,.
23134,PRON,.
23135,ADJ,.
23136,CONJ,.
23137,PRON,.
23138,ADV,.
23139,ADV,.
23140,DET,.
23141,DET,.
23142,ADV,.
23143,VERB,.
23144,.,.
23145,ADV,.
23146,PRON,.
23147,ADP,.
23148,NOUN,.
23149,NOUN,.
23150,PRON,.
23151,.,.
23152,DET,.
23153,PRON,.
23154,DET,.
23155,NOUN,.
23156,DET,.
23157,DET,.
23158,DET,.
23159,PRON,.
23160,NOUN,.
23161,ADP,.
23162,ADP,.
23163,NOUN,.
23164,NOUN,.
23165,PRON,.
23166,ADP,.
23167,DET,.
23168,PRON,.
23169,ADP,.
23170,CONJ,.
23171,.,.
23172,CONJ,.
23173,.,.
23174,PRON,.
23175,NOUN,.
23176,ADP,.
23177,ADP,.
23178,.,.
23179,CONJ,.
23180,ADJ,.
23181,NOUN,.
23182,DET,.
23183,PRON,.
23184,NOUN,.
23185,NOUN,.
23186,CONJ,.
23187,PRON,.
23188,DET,.
23189,ADV,.
23190,PRON,.
23191,NOUN,.
23192,PRON,.
23193,PRON,.
23194,ADJ,.
23195,ADP,.
23196,.,.
23197,NOUN,.
23198,ADP,.
23199,PRON,.
23200,ADJ,.
23201,PRON,.
23202,NOUN,NOUN
23203,ADP,.
23204,.,.
23205,ADP,.
23206,ADV,.
23207,VERB,.
23208,VERB,.
23209,PRON,.
23210,DET,.
23211,.,.
23212,PRON,.
23213,CONJ,.
23214,.,.
23215,DET,.
23216,VERB,.
23217,NUM,.
23218,NOUN,.
23219,PRON,.
23220,DET,.
23221,PRON,.
23222,NOUN,.
23223,ADV,.
23224,DET,.
23225,NOUN,.
23226,.,.
